ID,RedZone,Down,ToGo,StartYard,Formation,EPA,IsPass,IsRush,PasserStrength,RusherStrength,BlockerStrength,DefenderStrength
30794,0,1,10,53,3-4,-1.011614,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.02638158717142795
30795,0,2,14,57,3-4,-0.037908,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.01902180016170826
30796,0,1,10,96,0-0,-0.215796,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.03616346322511099
30797,0,2,6,92,4-3,0.293839,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.03616346322511099
30798,0,3,1,87,4-3,0.399819,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.03812087986914005
30799,0,1,10,82,4-3,-0.633848,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.028726312317808134
30800,0,2,10,82,4-3,0.399266,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.021899227339782668
30801,0,3,2,74,4-3,1.400329,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.040002768563248296
30802,0,1,10,62,4-3,-0.139867,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.011689216833080565
30803,0,2,7,59,4-3,-1.970532,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.013440361605628389
30804,0,3,17,69,4-3,2.790726,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.03317402666570016
30805,0,1,10,49,4-3,-0.189391,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.018020807668129735
30806,0,2,7,46,4-3,0.816184,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.018577894509016143
30807,0,1,10,37,3-4,-0.049066,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.018020807668129735
30808,0,2,6,33,4-3,-0.434846,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.011689216833080565
30809,0,3,5,32,0-0,1.830743,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.027426570245314773
30810,1,1,10,17,3-4,-0.228201,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.018272337079640825
30811,1,2,8,15,4-3,-0.251583,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.014508109232880996
30812,1,3,4,11,4-3,0.90641,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.029824053387295525
30813,1,1,5,5,4-3,0.142568,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.03189245441976697
30814,1,2,3,3,4-3,-0.121626,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.0300704951314652
30815,1,3,1,1,4-3,-0.871,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.03189245441976697
30816,1,4,1,1,0-0,1.9281,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.027805206007525413
30817,0,1,10,77,3-4,-0.739518,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.013550855314746852
30818,0,1,10,73,4-3,-0.909753,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.030512082209003016
30819,0,2,12,75,4-3,-0.452251,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.021544423167880276
30820,0,3,10,73,0-0,-1.183976,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.03317402666570016
30821,0,1,10,63,4-3,0.373394,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.02464683683498857
30822,0,2,3,56,4-3,-0.45125,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.01902180016170826
30823,0,3,2,55,3-4,0.764058,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.01902180016170826
30824,0,1,10,51,3-4,-0.501426,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.021134589182924855
30826,0,3,5,46,3-4,4.262862,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.023199347680658764
30827,0,1,10,78,4-3,0.781384,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.024455303512464117
30828,0,1,10,66,4-3,-0.551247,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.017370596000457535
30829,0,2,10,66,4-3,1.253037,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.024455303512464117
30830,0,1,10,52,4-3,-0.49679,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.029824053387295525
30831,0,2,10,52,4-3,-0.537139,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.034664007556568274
30832,0,3,8,50,0-0,-2.511656,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.036568760327086364
30833,0,1,10,84,4-3,0.788389,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.015170204818605728
30834,0,2,1,75,4-3,0.070575,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.015170204818605728
30835,0,1,10,68,4-3,0.211058,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.020641149665567137
30836,0,2,4,62,4-3,0.575445,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.020641149665567137
30837,0,2,10,53,3-4,-0.762047,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.01902180016170826
30838,0,3,9,52,0-0,2.740512,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.025417333506123022
30839,0,1,10,26,0-0,-0.946403,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.011606291078309936
30840,0,2,19,35,3-4,2.20981,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.012065317702140881
30841,1,1,10,14,3-4,-0.409985,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.00477485849397589
30842,1,2,9,13,4-3,-0.608058,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.023199347680658764
30843,1,3,9,13,0-0,2.509223,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.03056183005019332
30844,0,1,10,75,4-3,-0.063134,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.02624716030900678
30845,0,2,6,71,4-3,0.886721,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.028573211189171253
30846,0,1,10,62,4-3,1.161112,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.017283935337916206
30848,0,2,6,35,4-3,0.776034,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.027426570245314773
30849,0,1,10,29,4-3,-0.040686,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.036479153063497756
30850,0,2,6,25,4-3,-0.521935,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.034664007556568274
30851,0,3,5,24,0-0,-1.227503,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.0297896952505402
30852,0,1,10,75,4-3,-0.619987,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.02464683683498857
30853,0,2,10,75,4-3,1.776938,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.01902180016170826
30854,0,1,10,54,4-3,-0.366757,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.020641149665567137
30855,0,2,9,53,4-3,-0.860914,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.024389935361201376
30857,0,4,1,45,0-0,1.669662,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.011606291078309936
30858,0,1,10,43,3-4,0.34972,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.015217440129366608
30859,0,2,2,35,3-4,0.11678,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.015217440129366608
30860,0,1,10,33,3-4,2.623518,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.02464683683498857
30861,0,1,10,75,4-3,0.355489,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.03177190792251826
30862,0,2,4,69,4-3,-0.929681,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.03177190792251826
30863,0,3,4,69,4-3,1.339251,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.03177190792251826
30864,0,1,10,63,3-4,-0.717804,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.02220792084623742
30865,0,2,11,64,3-4,0.430955,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.03177190792251826
30866,0,3,3,56,4-3,-1.850463,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.03177190792251826
30867,0,4,3,56,0-0,3.289271,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.03317402666570016
30868,0,1,10,40,3-4,-3.803456,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.02476571728730658
30869,0,1,10,80,4-3,-0.348967,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.011606291078309936
30870,0,2,7,77,4-3,-0.984055,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.011606291078309936
30871,0,3,11,81,4-3,-0.729961,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.011606291078309936
30872,0,1,10,64,4-3,-0.568107,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.03413422815476139
30873,0,2,15,69,4-3,-0.959834,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.03413422815476139
30874,0,3,15,69,4-3,-0.40582,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.03413422815476139
30875,0,4,10,64,0-0,-2.441566,1,0,0.005826642007296648,-0.0024280885824889045,0.016347469490478814,0.03413422815476139
30876,0,1,10,35,4-3,-0.455984,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.019922568138013807
30877,0,2,9,34,4-3,-0.75498,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.019922568138013807
30878,0,3,10,35,4-3,-1.347853,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.019922568138013807
30879,0,1,10,95,0-0,0.019605,0,1,0.005826642007296648,-0.0024280885824889045,0.031765010644784576,0.012546614097613684
30880,0,1,10,70,4-3,1.092433,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.028389938164667238
30881,0,1,10,50,4-3,-0.082954,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.025047978005124833
30882,0,2,6,46,4-3,1.137754,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.028389938164667238
30883,0,1,10,32,4-3,-0.165646,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.0320766041283357
30885,0,3,2,24,0-0,2.824998,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.024018483195050372
30886,0,1,10,67,4-3,0.5398,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.016248194774113732
30887,0,1,10,56,4-3,-0.001375,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.016248194774113732
30888,0,2,5,51,4-3,0.707814,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.01862714940855945
30889,0,1,10,45,4-3,-0.476628,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.01862714940855945
30890,0,2,10,45,4-3,0.129225,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.01862714940855945
30891,0,3,3,38,0-0,3.119821,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.014150920934538003
30892,1,1,1,1,3-4,-0.397983,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.027879401165909933
30893,1,2,2,2,4-3,0.801883,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.025010078070589
30894,0,1,10,75,4-3,1.054999,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.019848445657825793
30895,0,2,1,66,4-3,-0.347904,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.019848445657825793
30896,0,1,10,64,4-3,1.423612,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.028983769251008228
30897,0,1,10,37,4-3,0.690221,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.019848445657825793
30898,0,1,10,27,4-3,0.525431,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.025047978005124833
30899,1,2,1,18,4-3,0.230055,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.030138753857510126
30900,1,1,5,5,4-3,0.030934,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.026350338388712813
30901,1,2,4,4,4-3,-0.009992,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.026350338388712813
30902,1,3,1,1,0-0,-0.871,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.02597014056023694
30903,0,1,10,75,4-3,-0.619987,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.018173547958164213
30904,0,2,10,75,3-4,0.686638,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.012184771623124572
30905,0,3,1,66,4-3,0.577031,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.01974081835231922
30906,0,1,10,64,4-3,-0.752128,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.013091872395528366
30907,0,2,12,66,4-3,-0.03326,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.01862714940855945
30908,0,1,10,35,3-4,-0.555165,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.02386837524809487
30909,0,2,10,35,3-4,0.048595,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.02495326199254264
30910,0,3,5,30,4-3,1.15433,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.01811765958420906
30911,0,1,10,24,4-3,0.270873,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.025010078070589
30912,1,2,1,15,3-4,0.511083,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.016248194774113732
30913,1,1,6,6,3-4,0.787738,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.023706740082542227
30914,1,2,1,1,4-3,-0.897463,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.023706740082542227
30915,1,3,2,2,4-3,1.412863,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.025010078070589
30916,0,1,10,75,4-3,0.145501,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.027786085662795803
30917,0,2,5,70,4-3,0.619558,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.017257929162849555
30918,0,1,10,63,4-3,1.21964,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.027786085662795803
30919,0,1,10,23,4-3,0.451111,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.023561434367935296
30920,1,2,1,14,3-4,0.135073,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.023561434367935296
30921,1,1,10,11,4-3,-0.3928,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.034862029827178224
30922,1,2,10,11,4-3,-0.682012,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.033228863998032494
30924,1,4,1,2,0-0,-3.723209,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.026698875440762514
30925,0,1,11,99,4-3,0.273165,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.023706740082542227
30926,0,2,9,97,4-3,-0.08785,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.023706740082542227
30927,0,3,5,93,0-0,-1.749579,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.029022854888235902
30928,0,1,10,44,4-3,-0.092848,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.02775086893275988
30929,0,2,6,40,4-3,0.809793,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.026876260766628045
30930,0,1,10,33,4-3,0.127007,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.020760761465599048
30931,0,2,5,28,4-3,0.975965,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.026876260766628045
30932,1,1,10,16,4-3,0.456448,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.026595373272629667
30933,1,2,2,8,4-3,-0.470496,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.026595373272629667
30935,1,1,4,4,4-3,0.8622,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.036974884936752155
30936,0,1,10,75,3-4,-0.744225,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.016248194774113732
30937,0,1,10,75,3-4,-0.05709,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.027879401165909933
30938,0,2,6,71,4-3,-0.771053,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.025010078070589
30939,0,3,6,71,0-0,-1.263386,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.02337283789893314
30940,0,1,10,84,4-3,-0.593872,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.025047978005124833
30941,0,2,11,85,4-3,-0.770009,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.028389938164667238
30942,0,1,10,66,4-3,-0.175593,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.026595373272629667
30943,0,2,7,63,4-3,-0.384174,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.025306073672250917
30944,0,1,10,75,4-3,0.534373,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.020148350838264467
30945,0,2,3,68,3-4,0.163923,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.019995859829763884
30946,0,1,10,63,3-4,0.110548,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.022518310040729787
30947,0,2,5,58,4-3,1.017307,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.017505760123630764
30948,0,1,20,53,3-4,0.945944,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.01983472664473702
30949,0,2,2,35,4-3,0.299839,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.016248194774113732
30950,0,1,10,30,3-4,0.949279,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.027879401165909933
30951,1,1,10,14,3-4,1.49118,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.023706740082542227
30952,0,1,10,75,4-3,-0.654398,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.037667408673588955
30953,0,2,10,75,4-3,-0.778185,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.018560289546437535
30954,0,3,11,76,4-3,-0.172324,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.036974884936752155
30955,0,1,10,86,0-0,0.696653,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.009965910232703006
30956,0,1,15,78,4-3,1.779327,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.023521165103444777
30957,0,1,10,50,4-3,-3.219692,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.02400722300787401
30958,0,1,10,82,4-3,1.307183,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.023540990915771536
30959,0,1,10,58,4-3,-0.040045,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.02057356657595092
30960,0,2,6,54,4-3,0.355959,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.02057356657595092
30961,0,3,1,49,4-3,0.367432,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.0188289272716353
30962,0,1,10,46,4-3,-0.55347,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.0318076474703201
30963,0,2,10,46,4-3,-5.067075,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.0318076474703201
30964,0,1,10,42,0-0,0.4631,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.027879401165909933
30965,0,2,1,33,4-3,0.282214,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.027879401165909933
30966,0,1,10,28,4-3,-0.175086,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.023706740082542227
30967,0,2,7,25,0-0,-0.513428,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.023991811733405876
30968,0,3,7,25,0-0,-1.031231,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.026300619552332764
30969,0,1,10,75,4-3,-0.517927,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.023561434367935296
30970,0,2,9,74,4-3,1.282986,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.034862029827178224
30971,0,1,15,68,4-3,-0.480918,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.025306073672250917
30972,0,2,13,66,4-3,-0.867185,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.026595373272629667
30973,0,3,11,64,4-3,-0.854332,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.029579907949401723
30974,0,1,10,65,3-4,2.284159,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.021006912148356916
30975,0,1,10,23,3-4,0.0396,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.027879401165909933
30976,1,2,5,18,3-4,0.540802,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.01862714940855945
30977,1,1,10,12,4-3,-0.472121,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.021411638691810557
30978,1,2,10,12,4-3,0.158797,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.014150920934538003
30979,1,3,4,6,0-0,-1.348343,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.023991811733405876
30980,0,1,10,75,4-3,1.167157,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.029419251491941533
30981,0,1,10,54,4-3,-0.377001,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.021239555598156823
30982,0,2,9,53,4-3,1.194543,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.029419251491941533
30983,0,1,10,39,4-3,-0.553037,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.029419251491941533
30984,0,2,15,44,4-3,-0.330185,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.0366565947192158
30985,0,3,10,39,3-4,-1.282309,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.036974884936752155
30986,0,1,10,75,4-3,-0.619987,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.01862714940855945
30987,0,2,10,75,0-0,1.923362,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.023991811733405876
30988,0,1,10,52,4-3,-0.486496,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.01862714940855945
30989,0,2,10,52,0-0,2.60811,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.02337283789893314
30990,1,1,10,14,4-3,1.49118,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.012624223069899758
30991,0,1,10,75,4-3,1.167157,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.028509426595773775
30992,0,1,20,64,4-3,2.813659,1,0,0.02954692254945959,0.021680185736421578,0.030912383193730818,0.026876260766628045
30993,1,1,1,1,0-0,0.4923,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.026698875440762514
30994,0,1,10,75,0-0,-0.619987,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.02337283789893314
30995,0,2,10,75,0-0,1.318283,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.02337283789893314
30996,0,1,10,63,0-0,1.041555,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.02083197312482715
30997,0,1,10,45,0-0,-0.476628,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.02337283789893314
30998,0,2,10,45,0-0,0.970849,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.02337283789893314
30999,0,1,10,34,4-3,0.644095,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.01706906868293434
31000,0,1,10,75,4-3,1.054999,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.0320766041283357
31001,0,2,1,66,4-3,-0.156404,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.0320766041283357
31002,0,1,10,60,4-3,-0.558819,0,1,0.02954692254945959,0.021680185736421578,0.037711463390559655,0.0320766041283357
31003,1,1,3,3,0-0,-0.632388,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.013795469901404893
31004,0,1,10,73,3-4,3.486332,0,1,0.03386908499876763,0.006162904052159313,0.03974394314988115,0.01935025700180697
31005,1,1,10,13,4-3,-0.352133,0,1,0.03386908499876763,0.006162904052159313,0.03974394314988115,0.01935025700180697
31006,1,2,9,12,4-3,1.707981,1,0,0.03386908499876763,0.006162904052159313,0.03472142887139131,0.03506900947156972
31007,0,1,10,75,3-4,-0.619987,1,0,0.013113629576540367,0.0029555320388012993,0.031008287985176512,0.017373627865540513
31008,0,2,10,75,3-4,1.548837,1,0,0.013113629576540367,0.0029555320388012993,0.031008287985176512,0.02171703483192564
31009,0,1,10,58,3-4,1.206686,0,1,0.013113629576540367,0.0029555320388012993,0.029233425629286713,0.033605163527710605
31010,0,1,10,36,3-4,-0.234927,0,1,0.013113629576540367,0.0029555320388012993,0.029233425629286713,0.020951371284664594
31011,0,2,7,33,3-4,-0.481052,1,0,0.013113629576540367,0.0029555320388012993,0.031008287985176512,0.017626904278534146
31012,0,3,7,33,0-0,-4.286241,1,0,0.013113629576540367,0.0029555320388012993,0.031008287985176512,0.03398140817819794
31013,0,1,10,63,4-3,0.53705,0,1,0.03386908499876763,0.006162904052159313,0.03974394314988115,0.01935025700180697
31014,0,1,10,52,4-3,0.183213,0,1,0.03386908499876763,0.006162904052159313,0.03974394314988115,0.01935025700180697
31015,0,2,4,46,3-4,1.992216,1,0,0.03386908499876763,0.006162904052159313,0.03472142887139131,0.012285195073293884
31016,1,1,10,17,4-3,0.285107,1,0,0.03386908499876763,0.006162904052159313,0.03472142887139131,0.013285168193202369
31017,1,2,3,10,4-3,-0.016989,0,1,0.03386908499876763,0.006162904052159313,0.03974394314988115,0.03240166386128494
31018,1,1,6,6,4-3,0.189442,0,1,0.03386908499876763,0.006162904052159313,0.03974394314988115,0.01935025700180697
31019,1,2,4,4,4-3,-1.049695,0,1,0.03386908499876763,0.006162904052159313,0.03974394314988115,0.02343840495835876
31020,1,3,6,6,4-3,-1.235305,1,0,0.03386908499876763,0.006162904052159313,0.03472142887139131,0.04307881565016481
31021,0,1,10,75,3-4,1.033412,0,1,0.013113629576540367,0.0029555320388012993,0.029233425629286713,0.022632855857017558
31022,0,1,10,56,3-4,-0.327593,0,1,0.013113629576540367,0.0029555320388012993,0.029233425629286713,0.02047474846913391
31023,0,2,9,55,3-4,-0.895638,1,0,0.013113629576540367,0.0029555320388012993,0.031008287985176512,0.012061912897151531
31024,0,3,9,55,0-0,2.148706,1,0,0.013113629576540367,0.0029555320388012993,0.031008287985176512,0.04092968185283691
31025,0,1,10,40,3-4,0.656978,0,1,0.013113629576540367,0.0029555320388012993,0.029233425629286713,0.019202178604363195
31026,0,1,10,28,3-4,-0.533002,0,1,0.013113629576540367,0.0029555320388012993,0.029233425629286713,0.019202178604363195
31027,0,2,11,29,3-4,-0.600731,1,0,0.013113629576540367,0.0029555320388012993,0.031008287985176512,0.03163466732493409
