PlayerId,PlayerId_GSIS,Player,RosterPosition,Team,TotalSnaps,TotalPoints,PasserSnaps,PasserPoints,RusherSnaps,RusherPoints,ReceiverSnaps,ReceiverPoints,RunBlockSnaps,RunBlockPoints,PassBlockSnaps,PassBlockPoints,PassRushSnaps,PassRushPoints,PassCovSnaps,PassCovPoints,RunDefSnaps,RunDefPoints
6387,00-0034325,Taylor Stallworth,DT,Chiefs,48,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,28,1,0,NULL,20,0
6474,00-0034346,Will Hernandez,G,Cardinals,788,31,0,NULL,0,NULL,0,NULL,267,13,521,19,0,NULL,0,NULL,0,NULL
9066,00-0038038,Kyle Hamilton,S,Ravens,528,10,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,36,4,350,1,146,5
7409,00-0035094,Bryan Mone,DT,Seahawks,258,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,110,0,1,0,147,4
8542,00-0037001,Quinn Meinerz,G,Broncos,713,28,0,NULL,0,NULL,0,NULL,265,12,448,16,0,NULL,0,NULL,0,NULL
7367,00-0035623,Chandler Brewer,G,Rams,218,6,0,NULL,0,NULL,0,NULL,91,2,127,3,0,NULL,0,NULL,0,NULL
7332,00-0035713,Brian Burns,DE,Panthers,897,48,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,496,26,59,1,344,21
6278,00-0034792,Cornell Armstrong,CB,Falcons,355,20,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,206,14,149,6
9449,00-0037447,Tomon Fox,LB,Giants,297,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,125,-1,37,2,137,3
4385,00-0033725,Corey Clement,RB,Cardinals,59,-1,0,NULL,15,-2,38,1,0,NULL,6,-1,0,NULL,0,NULL,0,NULL
8355,00-0036880,Penei Sewell,T,Lions,1071,33,0,NULL,0,NULL,1,1,450,16,620,17,0,NULL,0,NULL,0,NULL
4448,00-0033541,Taco Charlton,DE,Bears,59,-2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,34,0,4,0,21,-1
2407,00-0032128,Chris Conley,WR,Texans,17,-2,0,NULL,0,NULL,14,-2,2,0,1,0,0,NULL,0,NULL,0,NULL
8933,00-0038122,Desmond Ridder,QB,Falcons,137,6,122,5,15,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
9233,00-0037313,Montaric Brown,CB,Jaguars,61,3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,41,2,20,1
8780,00-0036589,Nick McCloud,CB,Giants,508,6,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,23,3,277,-1,212,4
8911,00-0037243,Tyler Smith,T,Cowboys,1079,27,0,NULL,0,NULL,0,NULL,494,17,585,10,0,NULL,0,NULL,0,NULL
8971,00-0037569,Peyton Hendershot,TE,Cowboys,260,0,0,NULL,1,0,101,-5,135,5,24,-1,0,NULL,0,NULL,0,NULL
5022,00-0033917,Tarell Basham,DE,Cowboys,26,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,13,1,3,0,10,0
4159,00-0032454,Jayron Kearse,S,Cowboys,777,19,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,52,4,400,8,330,6
6551,00-0034091,George Odum,S,49ers,36,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,22,5,14,0
7393,00-0034899,John Wolford,QB,Rams,76,-10,69,-9,7,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
9332,00-0037431,Kingsley Jonathan,DE,Bills,16,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,8,0,0,NULL,8,0
8322,00-0036852,D'Ante Smith,T,Bengals,5,0,0,NULL,0,NULL,0,NULL,5,0,0,NULL,0,NULL,0,NULL,0,NULL
6539,00-0034846,Shaquille Leonard,LB,Colts,74,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,5,0,40,4,30,0
443,00-0031258,Jeremiah Attaochu,LB,Ravens,5,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,0,NULL,3,1
3923,00-0032967,Vernon Butler,DT,Giants,11,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,3,0,0,NULL,8,0
8955,00-0038046,Charlie Kolar,TE,Ravens,31,2,0,NULL,0,NULL,25,1,6,0,0,NULL,0,NULL,0,NULL,0,NULL
2408,00-0032200,Ty Montgomery,RB,Patriots,18,-1,0,NULL,2,-2,11,1,0,NULL,5,0,0,NULL,0,NULL,0,NULL
4719,00-0033296,Alex Armah,FB,Commanders,3,0,0,NULL,0,NULL,1,0,2,0,0,NULL,0,NULL,0,NULL,0,NULL
8524,00-0036614,Jamin Davis,LB,Commanders,785,20,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,88,5,375,7,330,8
7698,00-0036441,Kenneth Murray,LB,Chargers,683,24,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,71,5,333,14,283,5
4594,00-0033969,Ifeadi Odenigbo,DE,Colts,221,7,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,138,7,4,0,82,0
2629,00-0032214,Tyler Kroft,TE,49ers,206,7,0,NULL,0,NULL,46,1,139,5,21,0,0,NULL,0,NULL,0,NULL
8454,00-0036980,Elijah Moore,WR,Jets,523,10,0,NULL,4,0,472,7,31,2,20,0,0,NULL,0,NULL,0,NULL
6369,00-0034815,Fred Warner,LB,49ers,970,40,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,71,7,568,15,338,18
8456,00-0036503,Hamsah Nasirildeen,LB,Jets,7,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,3,0,4,0
9339,00-0037387,Jalen Virgil,WR,Broncos,45,2,0,NULL,0,NULL,42,2,2,0,2,0,0,NULL,0,NULL,0,NULL
8493,00-0036875,Rhamondre Stevenson,RB,Patriots,597,28,0,NULL,210,22,312,3,1,0,74,4,0,NULL,0,NULL,0,NULL
7584,00-0036252,Michael Pittman Jr.,WR,Colts,682,21,0,NULL,3,1,595,15,60,4,31,1,0,NULL,0,NULL,0,NULL
8317,00-0036900,Ja'Marr Chase,WR,Bengals,515,13,1,0,4,-5,491,19,12,0,8,0,0,NULL,0,NULL,0,NULL
488,00-0027872,Kareem Jackson,S,Broncos,1060,24,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,7,0,661,12,396,12
231,00-0029607,Demario Davis,LB,Saints,1063,42,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,91,8,525,19,455,14
8781,00-0036590,Quintin Morris,TE,Bills,239,0,0,NULL,0,NULL,121,-2,82,2,36,1,0,NULL,0,NULL,0,NULL
8871,00-0037828,Danny Gray,WR,49ers,38,2,0,NULL,1,1,27,1,9,0,1,0,0,NULL,0,NULL,0,NULL
4800,00-0033284,Taylor Moton,T,Panthers,957,32,0,NULL,0,NULL,0,NULL,449,15,508,16,0,NULL,0,NULL,0,NULL
7618,00-0036020,Salvon Ahmed,RB,Dolphins,29,2,0,NULL,12,2,10,0,0,NULL,7,0,0,NULL,0,NULL,0,NULL
8495,00-0036872,Joshuah Bledsoe,S,Patriots,22,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,19,2,1,0
711,00-0031581,Mark Glowinski,G,Giants,982,22,0,NULL,0,NULL,0,NULL,419,14,563,8,0,NULL,0,NULL,0,NULL
6231,00-0034832,Bradley Chubb,LB,Dolphins,314,8,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,206,8,14,1,96,0
8859,00-0037238,Drake London,WR,Falcons,480,24,0,NULL,1,0,383,19,84,4,18,0,0,NULL,0,NULL,0,NULL
9496,00-0037052,T.J. Carter,CB,Rams,6,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,5,0
4245,00-0033131,Maliek Collins,DT,Texans,578,14,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,331,4,5,0,243,10
7732,00-0036275,D'Andre Swift,RB,Lions,348,15,0,NULL,100,2,224,12,2,0,22,1,0,NULL,0,NULL,0,NULL
9159,00-0037310,James Houston IV,LB,Lions,134,7,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,92,7,13,1,30,-1
9162,00-0037084,Kyron Johnson,LB,Eagles,18,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,9,0,0,NULL,9,1
4588,00-0033973,Elijah Lee,LB,Chiefs,7,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,3,0,3,0
7708,00-0036440,Derrek Tuszka,LB,Titans,16,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,5,0,11,0
7118,00-0035510,Jeff Smith,WR,Jets,80,3,0,NULL,0,NULL,65,2,10,1,7,0,0,NULL,0,NULL,0,NULL
8446,00-0036994,Ernest Jones,LB,Rams,682,14,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,48,2,347,4,292,9
7818,00-0036366,Neville Gallimore,DT,Cowboys,379,6,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,189,2,1,0,190,5
7304,00-0035248,Zach Allen,DE,Cardinals,632,23,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,413,15,7,-1,213,8
2856,00-0032255,A.J. Cann,G,Texans,950,25,0,NULL,0,NULL,0,NULL,351,10,599,15,0,NULL,0,NULL,0,NULL
6294,00-0034278,Tremon Smith,CB,Texans,196,26,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,116,19,80,6
9180,00-0038125,Roger McCreary,CB,Titans,1082,30,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,22,1,718,12,349,17
3569,00-0032580,Jonathan Jones,CB,Patriots,871,49,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,5,0,540,34,329,15
8548,00-0036952,Jonathon Cooper,LB,Broncos,415,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,183,6,58,1,174,2
8403,00-0036482,Michael Strachan,WR,Colts,78,-1,0,NULL,0,NULL,70,-1,5,0,5,0,0,NULL,0,NULL,0,NULL
1655,00-0029747,Chris Banjo,S,Cardinals,70,3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,31,0,38,3
7900,00-0036311,Bravvion Roy,DT,Panthers,287,10,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,149,3,3,6,136,1
6928,00-0034978,Ben Powers,G,Ravens,1028,43,0,NULL,0,NULL,0,NULL,467,24,561,20,0,NULL,0,NULL,0,NULL
797,00-0031376,Jerick McKinnon,RB,Chiefs,453,15,0,NULL,72,0,316,13,5,0,60,2,0,NULL,0,NULL,0,NULL
9116,00-0037663,Jermaine Johnson II,DE,Jets,299,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,143,4,5,0,151,5
8099,00-0035831,James Robinson,RB,Jets,50,-4,0,NULL,29,-5,16,0,0,NULL,5,0,0,NULL,0,NULL,0,NULL
7489,00-0035263,Wes Martin,G,Commanders,1,0,0,NULL,0,NULL,0,NULL,0,NULL,1,0,0,NULL,0,NULL,0,NULL
4251,00-0033123,Yannick Ngakoue,DE,Colts,687,19,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,408,19,3,0,276,1
8527,00-0036626,Dyami Brown,WR,Commanders,111,8,0,NULL,1,0,80,6,27,1,4,0,0,NULL,0,NULL,0,NULL
3577,00-0032391,Joe Thuney,G,Chiefs,933,31,0,NULL,0,NULL,0,NULL,305,10,628,21,0,NULL,0,NULL,0,NULL
8591,00-0036810,Cade Johnson,WR,Seahawks,39,0,0,NULL,0,NULL,34,0,3,0,2,0,0,NULL,0,NULL,0,NULL
6810,00-0035229,T.J. Hockenson,TE,Vikings,542,12,0,NULL,0,NULL,329,8,152,4,61,0,0,NULL,0,NULL,0,NULL
3242,00-0031270,Shelby Harris,DT,Seahawks,539,14,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,329,4,1,0,209,9
7814,00-0036349,Kamren Curl,S,Commanders,687,28,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,25,1,388,14,278,13
4572,00-0033893,Dalvin Cook,RB,Vikings,756,-11,1,-3,264,-11,357,1,2,0,133,1,0,NULL,0,NULL,0,NULL
7712,00-0036345,K.J. Osborn,WR,Vikings,692,17,0,NULL,3,1,531,11,124,4,38,1,0,NULL,0,NULL,0,NULL
6397,00-0034159,Will Dissly,TE,Seahawks,513,15,0,NULL,0,NULL,230,6,223,8,63,2,0,NULL,0,NULL,0,NULL
7268,00-0035298,Scotty Miller,WR,Buccaneers,192,3,0,NULL,2,1,168,2,7,0,16,0,0,NULL,0,NULL,0,NULL
6469,00-0034357,Isaiah Oliver,CB,Falcons,332,17,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,15,3,178,8,140,6
9079,00-0037561,Markquese Bell,S,Cowboys,20,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,9,1,11,-1
7646,00-0036196,Gabriel Davis,WR,Bills,627,12,0,NULL,0,NULL,541,9,60,3,36,1,0,NULL,0,NULL,0,NULL
4866,00-0033908,Cooper Kupp,WR,Rams,403,24,1,0,9,1,304,21,61,2,31,1,0,NULL,0,NULL,0,NULL
8381,00-0037006,Wyatt Davis,G,Giants,25,1,0,NULL,0,NULL,0,NULL,9,1,16,0,0,NULL,0,NULL,0,NULL
7297,00-0035202,Del'Shawn Phillips,LB,Ravens,1,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,0,NULL,0,NULL
214,00-0031417,Ja'Wuan James,T,Ravens,23,1,0,NULL,0,NULL,0,NULL,6,0,17,1,0,NULL,0,NULL,0,NULL
9058,00-0037587,Nate Landman,LB,Falcons,18,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,4,1,13,0,1,0
8222,00-0036005,Noah Togiai,TE,Eagles,7,-1,0,NULL,0,NULL,2,-1,3,0,2,0,0,NULL,0,NULL,0,NULL
7705,00-0036399,Netane Muti,G,Broncos,25,1,0,NULL,0,NULL,0,NULL,5,0,20,1,0,NULL,0,NULL,0,NULL
9222,00-0037276,Ty Chandler,RB,Vikings,12,-2,0,NULL,6,-2,4,0,0,NULL,2,0,0,NULL,0,NULL,0,NULL
7714,00-0036354,Kyle Hinton,C,Vikings,34,2,0,NULL,0,NULL,0,NULL,19,1,15,1,0,NULL,0,NULL,0,NULL
7101,00-0035533,Ryan Connelly,LB,Vikings,14,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,4,0,8,0
7261,00-0035681,Mike Edwards,S,Buccaneers,771,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,37,2,454,2,285,12
3750,00-0031484,Chris Manhertz,TE,Jaguars,388,8,0,NULL,0,NULL,65,-2,250,7,74,2,0,NULL,0,NULL,0,NULL
3896,00-0033055,Jalen Ramsey,CB,Rams,1030,57,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,33,6,592,21,412,30
7385,00-0035665,David Long Jr,CB,Rams,274,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,3,0,194,0,80,1
1073,00-0028924,Tashaun Gipson,S,49ers,981,23,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,14,0,631,11,339,12
4810,00-0033912,Jordan Willis,DE,49ers,192,10,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,126,7,0,NULL,66,3
6257,00-0034391,Siran Neal,CB,Bills,57,10,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,4,0,43,8,11,1
4025,00-0032455,Austin Blythe,C,Seahawks,982,32,0,NULL,0,NULL,0,NULL,366,12,616,20,0,NULL,0,NULL,0,NULL
4487,00-0033572,Jamal Agnew,WR,Jaguars,99,8,0,NULL,12,7,80,1,5,0,4,0,0,NULL,0,NULL,0,NULL
7825,00-0036424,Brycen Hopkins,TE,Rams,146,8,0,NULL,0,NULL,78,5,56,2,13,0,0,NULL,0,NULL,0,NULL
9146,00-0037244,Devin Lloyd,LB,Jaguars,873,34,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,77,3,464,22,336,9
906,00-0030561,Lane Johnson,T,Eagles,911,37,0,NULL,0,NULL,0,NULL,399,20,512,17,0,NULL,0,NULL,0,NULL
9183,00-0037984,Damarion Williams,CB,Ravens,210,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,9,0,158,-2,44,1
894,00-0030061,Zach Ertz,TE,Cardinals,472,0,0,NULL,0,NULL,328,-3,98,2,56,1,0,NULL,0,NULL,0,NULL
6406,00-0034681,Chase Edmonds,RB,Broncos,89,-1,0,NULL,26,0,52,1,3,0,8,-2,0,NULL,0,NULL,0,NULL
232,00-0031382,Jarvis Landry,WR,Saints,222,1,0,NULL,0,NULL,196,0,18,1,8,0,0,NULL,0,NULL,0,NULL
9518,00-0037545,Rashid Shaheed,WR,Saints,193,12,0,NULL,4,3,178,9,5,0,6,0,0,NULL,0,NULL,0,NULL
4042,00-0032971,Justin Simmons,S,Broncos,749,53,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,7,0,463,38,283,15
2964,00-0030706,Josh Andrews,G,Saints,314,12,0,NULL,0,NULL,0,NULL,150,5,164,6,0,NULL,0,NULL,0,NULL
4578,00-0033940,Jaleel Johnson,DT,Texans,81,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,30,2,0,NULL,51,-1
3564,00-0032437,Kamu Grugier-Hill,LB,Texans,339,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,23,1,170,1,147,2
6500,00-0034297,Byron Pringle,WR,Bears,186,4,0,NULL,0,NULL,128,1,39,2,19,0,0,NULL,0,NULL,0,NULL
9141,00-0037364,Arron Mosby,LB,Panthers,2,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,0,NULL
4446,00-0033591,Noah Brown,WR,Cowboys,579,5,0,NULL,0,NULL,416,0,125,4,43,1,0,NULL,0,NULL,0,NULL
4017,00-0032528,Justin Murray,T,Bills,1,0,0,NULL,0,NULL,0,NULL,1,0,0,NULL,0,NULL,0,NULL,0,NULL
7952,00-0035985,David Moa,DT,Chargers,37,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,13,0,0,NULL,24,1
6831,00-0034930,Trinity Benson,WR,Lions,3,0,0,NULL,0,NULL,2,0,0,NULL,1,0,0,NULL,0,NULL,0,NULL
3606,00-0032977,Rashard Higgins,WR,Panthers,6,0,0,NULL,0,NULL,6,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
8918,00-0037618,Zachary Thomas,T,Rams,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
8474,00-0036914,Greg Rousseau,DE,Bills,436,25,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,275,20,16,0,147,5
4254,00-0032383,Ryan Kelly,C,Colts,1044,41,0,NULL,0,NULL,0,NULL,398,12,646,28,0,NULL,0,NULL,0,NULL
4939,00-0033907,Dawuane Smoot,DE,Jaguars,418,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,281,13,15,1,124,1
9289,00-0037327,Skylar Thompson,QB,Dolphins,118,9,110,9,8,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
9424,00-0037348,Tanner Conner,TE,Dolphins,18,-1,0,NULL,0,NULL,10,-1,7,0,2,0,0,NULL,0,NULL,0,NULL
4248,00-0032378,DeForest Buckner,DT,Colts,816,32,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,489,23,4,0,326,9
8458,00-0036979,Alijah Vera-Tucker,G,Jets,404,14,0,NULL,0,NULL,0,NULL,143,3,261,11,0,NULL,0,NULL,0,NULL
1058,00-0031555,Eric Rowe,S,Dolphins,526,6,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,21,2,340,0,167,4
7034,00-0035144,Mack Wilson Sr.,LB,Patriots,222,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,37,4,130,4,59,1
8952,00-0037838,Isaiah Likely,TE,Ravens,324,7,0,NULL,0,NULL,254,3,55,3,16,1,0,NULL,0,NULL,0,NULL
3941,00-0032762,Chris Jones,DT,Chiefs,861,32,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,579,26,3,0,280,6
7660,00-0036310,Hakeem Adeniji,G,Bengals,207,5,0,NULL,0,NULL,0,NULL,91,4,116,2,0,NULL,0,NULL,0,NULL
4449,00-0033251,Zach Pascal,WR,Eagles,199,2,0,NULL,1,-5,131,3,44,3,32,1,0,NULL,0,NULL,0,NULL
568,00-0031595,Michael Burton,FB,Chiefs,42,-3,0,NULL,5,-4,6,0,21,0,10,0,0,NULL,0,NULL,0,NULL
6454,00-0034753,Mark Andrews,TE,Ravens,598,29,0,NULL,3,1,404,18,175,9,21,1,0,NULL,0,NULL,0,NULL
7046,00-0035341,Trenton Irwin,WR,Bengals,190,8,0,NULL,1,0,174,7,10,0,12,0,0,NULL,0,NULL,0,NULL
4834,00-0033386,Cody Hollister,WR,Titans,70,2,0,NULL,0,NULL,41,1,25,1,4,0,0,NULL,0,NULL,0,NULL
755,00-0032210,Frank Clark,DE,Chiefs,669,14,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,435,9,22,2,214,3
1482,00-0028339,Mario Addison,DE,Texans,357,8,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,197,5,5,0,156,4
132,00-0027881,Jerry Hughes,DE,Texans,662,16,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,363,13,7,5,294,-2
9195,00-0038119,Jalyn Armour-Davis,CB,Ravens,48,-11,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,31,-11,17,1
4315,00-0032380,Laremy Tunsil,T,Texans,1003,32,0,NULL,0,NULL,0,NULL,367,11,636,21,0,NULL,0,NULL,0,NULL
6373,00-0034351,Dallas Goedert,TE,Eagles,618,29,0,NULL,0,NULL,326,19,230,8,62,1,0,NULL,0,NULL,0,NULL
7867,00-0036167,Tae Crowder,LB,Giants,417,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,57,3,171,-2,191,0
9337,00-0037662,C.J. Brewer,DT,Bills,26,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,12,0,0,NULL,14,0
7351,00-0034944,Chase Hansen,LB,Saints,14,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,3,0,11,0
9373,00-0037551,Manny Jones,DT,Cardinals,52,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,22,0,1,0,30,2
8793,00-0036507,Michael Dwumfour,DT,Texans,186,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,98,0,1,0,87,1
4561,00-0033948,Jamaal Williams,RB,Lions,433,-6,0,NULL,262,-4,111,-4,3,0,57,2,0,NULL,0,NULL,0,NULL
6247,00-0034411,Russell Gage,WR,Buccaneers,397,10,0,NULL,0,NULL,327,8,32,2,41,1,0,NULL,0,NULL,0,NULL
5214,00-0034830,Hayden Hurst,TE,Bengals,483,12,0,NULL,0,NULL,364,8,96,3,24,1,0,NULL,0,NULL,0,NULL
8890,00-0037487,Deven Thompkins,WR,Buccaneers,39,3,0,NULL,3,1,29,2,1,0,6,0,0,NULL,0,NULL,0,NULL
7853,00-0036438,Stephen Sullivan,TE,Panthers,104,1,0,NULL,0,NULL,65,0,31,1,8,0,0,NULL,0,NULL,0,NULL
7081,00-0035217,Benny Snell,RB,Steelers,36,2,0,NULL,20,1,11,1,0,NULL,5,0,0,NULL,0,NULL,0,NULL
8488,00-0036575,Larnel Coleman,T,Dolphins,1,0,0,NULL,0,NULL,0,NULL,0,NULL,1,0,0,NULL,0,NULL,0,NULL
8338,00-0036974,Tyson Campbell,CB,Jaguars,1071,80,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,7,0,654,59,415,21
9175,00-0037191,Trent McDuffie,CB,Chiefs,644,44,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,22,4,391,32,234,9
8344,00-0036858,Jalen Camp,WR,Texans,12,0,0,NULL,0,NULL,7,0,5,0,0,NULL,0,NULL,0,NULL,0,NULL
3561,00-0033119,Jacoby Brissett,QB,Browns,437,76,392,63,44,13,0,NULL,1,0,0,NULL,0,NULL,0,NULL,0,NULL
7748,00-0036239,Jonathan Garvin,LB,Packers,179,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,78,2,5,0,98,1
8484,00-0036934,Jaelan Phillips,LB,Dolphins,780,33,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,434,24,109,3,241,6
984,00-0028986,Case Keenum,QB,Bills,8,-4,7,-3,1,-2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7725,00-0036309,Darnell Mooney,WR,Bears,341,9,0,NULL,2,1,275,5,42,2,28,1,0,NULL,0,NULL,0,NULL
8339,00-0036975,Walker Little,T,Jaguars,221,4,0,NULL,0,NULL,0,NULL,92,4,129,0,0,NULL,0,NULL,0,NULL
4513,00-0033898,Justin Evans,S,Saints,364,10,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,5,0,237,5,123,5
7292,00-0035235,Kaleb McGary,T,Falcons,996,36,0,NULL,0,NULL,0,NULL,513,22,483,13,0,NULL,0,NULL,0,NULL
6948,00-0035290,Jaquan Johnson,S,Bills,214,7,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,7,0,131,6,77,2
6524,00-0034361,Justin Reid,S,Chiefs,1054,37,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,43,4,646,27,361,8
7448,00-0035413,Luke Gifford,LB,Cowboys,40,0,0,NULL,0,NULL,0,NULL,1,0,0,NULL,1,0,14,-1,24,1
9269,00-0037288,Christian Benford,CB,Bills,340,24,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,216,19,123,5
2592,00-0031904,Bryce Callahan,CB,Chargers,553,17,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,20,1,363,11,171,5
9038,00-0037075,Devonte Wyatt,DT,Packers,203,6,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,102,4,1,0,100,2
793,00-0031408,Mike Evans,WR,Buccaneers,618,32,0,NULL,0,NULL,544,30,16,1,62,1,0,NULL,0,NULL,0,NULL
3042,00-0032233,Cedric Ogbuehi,T,Jets,274,3,0,NULL,0,NULL,0,NULL,105,1,169,2,0,NULL,0,NULL,0,NULL
8761,00-0036584,Foster Sarell,T,Chargers,237,-1,0,NULL,0,NULL,0,NULL,62,0,175,-1,0,NULL,0,NULL,0,NULL
6907,00-0034970,Irv Smith,TE,Vikings,259,1,0,NULL,0,NULL,153,-2,71,2,36,1,0,NULL,0,NULL,0,NULL
9500,00-0037632,Roger Carter Jr.,TE,Rams,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
225,00-0029701,Ryan Tannehill,QB,Titans,379,71,357,64,22,7,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
961,00-0027688,Colt McCoy,QB,Cardinals,158,2,145,-2,13,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7230,00-0035000,Quinton Bell,DE,Falcons,57,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,28,0,9,0,20,1
2696,00-0032222,D.J. Humphries,T,Cardinals,540,20,0,NULL,0,NULL,0,NULL,184,8,356,12,0,NULL,0,NULL,0,NULL
7733,00-0036277,Quintez Cephus,WR,Lions,25,1,0,NULL,0,NULL,18,1,6,1,1,0,0,NULL,0,NULL,0,NULL
9119,00-0038142,David Ojabo,LB,Ravens,21,3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,17,3,1,0,3,0
